"Well","Cycle","Target","Rn","dRn","Treatment","Minutes","Replica"
"E9",17,"p21_e2i2",1.8227,6e-04,"297","240","1"
"E9",18,"p21_e2i2",1.8295,0.0059,"297","240","1"
"E9",19,"p21_e2i2",1.8272,0.0021,"297","240","1"
"E9",20,"p21_e2i2",1.8325,0.006,"297","240","1"
"E9",21,"p21_e2i2",1.8491,0.0211,"297","240","1"
"E9",22,"p21_e2i2",1.8695,0.04,"297","240","1"
"E9",23,"p21_e2i2",1.9199,0.089,"297","240","1"
"E9",24,"p21_e2i2",2.0095,0.1771,"297","240","1"
"E9",25,"p21_e2i2",2.1828,0.349,"297","240","1"
"E9",26,"p21_e2i2",2.5202,0.6849,"297","240","1"
"E9",27,"p21_e2i2",3.1191,1.2823,"297","240","1"
"E9",28,"p21_e2i2",4.0487,2.2104,"297","240","1"
"E9",29,"p21_e2i2",5.2506,3.4109,"297","240","1"
"E9",30,"p21_e2i2",6.4438,4.6026,"297","240","1"
"E9",31,"p21_e2i2",7.653,5.8103,"297","240","1"
"E9",32,"p21_e2i2",8.7555,6.9114,"297","240","1"
"E9",33,"p21_e2i2",9.8645,8.0189,"297","240","1"
"E9",34,"p21_e2i2",10.8462,8.9992,"297","240","1"
"E9",35,"p21_e2i2",11.6519,9.8034,"297","240","1"
"E9",36,"p21_e2i2",12.4322,10.5823,"297","240","1"
"E9",37,"p21_e2i2",13.1159,11.2645,"297","240","1"
"E9",38,"p21_e2i2",13.7337,11.8809,"297","240","1"
"E9",39,"p21_e2i2",14.2932,12.4389,"297","240","1"
"E9",40,"p21_e2i2",14.8861,13.0303,"297","240","1"
"E10",1,"p21_e2i2",1.7714,-0.0066,"297","240","2"
"E10",2,"p21_e2i2",1.7737,-0.0066,"297","240","2"
"E10",3,"p21_e2i2",1.7808,-0.0018,"297","240","2"
"E10",4,"p21_e2i2",1.7814,-0.0036,"297","240","2"
"E10",5,"p21_e2i2",1.7905,0.0033,"297","240","2"
"E10",6,"p21_e2i2",1.7928,0.0032,"297","240","2"
"E10",7,"p21_e2i2",1.7944,0.0025,"297","240","2"
"E10",8,"p21_e2i2",1.7943,0,"297","240","2"
"E10",9,"p21_e2i2",1.7994,0.0028,"297","240","2"
"E10",10,"p21_e2i2",1.7968,-0.0021,"297","240","2"
"E10",11,"p21_e2i2",1.8017,5e-04,"297","240","2"
"E10",12,"p21_e2i2",1.8032,-4e-04,"297","240","2"
"E10",13,"p21_e2i2",1.803,-0.0029,"297","240","2"
"E10",14,"p21_e2i2",1.8063,-0.0019,"297","240","2"
"E10",15,"p21_e2i2",1.809,-0.0015,"297","240","2"
"E10",16,"p21_e2i2",1.8062,-0.0067,"297","240","2"
"E10",17,"p21_e2i2",1.8188,0.0036,"297","240","2"
"E10",18,"p21_e2i2",1.8186,0.0011,"297","240","2"
"E10",19,"p21_e2i2",1.8239,0.004,"297","240","2"
"E10",20,"p21_e2i2",1.8332,0.011,"297","240","2"
"E10",21,"p21_e2i2",1.8485,0.024,"297","240","2"
"E10",22,"p21_e2i2",1.8806,0.0537,"297","240","2"
"E10",23,"p21_e2i2",1.9338,0.1046,"297","240","2"
"E10",24,"p21_e2i2",2.0414,0.2099,"297","240","2"
"E10",25,"p21_e2i2",2.2498,0.4159,"297","240","2"
"E10",26,"p21_e2i2",2.6182,0.782,"297","240","2"
"E10",27,"p21_e2i2",3.2675,1.429,"297","240","2"
"E10",28,"p21_e2i2",4.1257,2.2848,"297","240","2"
"E10",29,"p21_e2i2",5.1143,3.2711,"297","240","2"
"E10",30,"p21_e2i2",6.1,4.2545,"297","240","2"
"E10",31,"p21_e2i2",7.1323,5.2845,"297","240","2"
"E10",32,"p21_e2i2",8.1009,6.2508,"297","240","2"
"E10",33,"p21_e2i2",9.0118,7.1593,"297","240","2"
"E10",34,"p21_e2i2",9.8717,8.0168,"297","240","2"
"E10",35,"p21_e2i2",10.6392,8.782,"297","240","2"
"E10",36,"p21_e2i2",11.3532,9.4937,"297","240","2"
"E10",37,"p21_e2i2",11.9776,10.1158,"297","240","2"
"E10",38,"p21_e2i2",12.5602,10.6961,"297","240","2"
"E10",39,"p21_e2i2",13.0764,11.21,"297","240","2"
"E10",40,"p21_e2i2",13.5521,11.6833,"297","240","2"
