"Genotype","Area","Stimulant_1","Stimulant_2"
"hTNFtg",3217.036303,"RANKL","Myostatin"
"hTNFtg",6373.849087,"RANKL","Myostatin"
"hTNFtg",8683.977688,"RANKL","Myostatin"
"hTNFtg",3707.261805,"RANKL","Myostatin"
"hTNFtg",1732.490404,"RANKL","Myostatin"
"hTNFtg",2854.569875,"RANKL","Myostatin"
"hTNFtg",973.16143,"RANKL","Myostatin"
"hTNFtg",62827.53894,"RANKL","Myostatin"
"hTNFtg",32847.1265,"RANKL","Myostatin"
"hTNFtg",7343.686575,"RANKL","Myostatin"
"hTNFtg",4572.355815,"RANKL","Myostatin"
"hTNFtg",1407.482739,"RANKL","Myostatin"
"hTNFtg",13867.23303,"RANKL","Myostatin"
"hTNFtg",8871.180858,"RANKL","Myostatin"
"hTNFtg",11423.37694,"RANKL","Myostatin"
"hTNFtg",5430.472522,"RANKL","Myostatin"
"hTNFtg",1855.388342,"RANKL","Myostatin"
"hTNFtg",1290.615115,"RANKL","Myostatin"
"hTNFtg",2133.175337,"RANKL","Myostatin"
"hTNFtg",2573.711899,"RANKL","Myostatin"
"hTNFtg",4660.772131,"RANKL","Myostatin"
"hTNFtg",3607.551801,"RANKL","Myostatin"
"hTNFtg",2830.495571,"RANKL","Myostatin"
"hTNFtg",5325.042273,"RANKL","Myostatin"
"hTNFtg",2759.942323,"RANKL","Myostatin"
"hTNFtg",1823.442843,"RANKL","Myostatin"
"hTNFtg",1281.213553,"RANKL","Myostatin"
"hTNFtg",2969.185424,"RANKL","Myostatin"
"hTNFtg",2361.190835,"RANKL","Myostatin"
"hTNFtg",4275.421287,"RANKL","Myostatin"
"hTNFtg",5501.216353,"RANKL","Myostatin"
"hTNFtg",1418.778666,"RANKL","Myostatin"
"hTNFtg",2925.598528,"RANKL","Myostatin"
"hTNFtg",7381.127444,"RANKL","Myostatin"
"hTNFtg",2791.393676,"RANKL","Myostatin"
"hTNFtg",3934.290762,"RANKL","Myostatin"
"hTNFtg",3046.352586,"RANKL","Myostatin"
"hTNFtg",1616.141298,"RANKL","Myostatin"
"hTNFtg",2446.744969,"RANKL","Myostatin"
"hTNFtg",1644.800015,"RANKL","Myostatin"
"hTNFtg",1156.341357,"RANKL","Myostatin"
"hTNFtg",2255.598293,"RANKL","Myostatin"
"hTNFtg",2787.016805,"RANKL","Myostatin"
"hTNFtg",2475.875516,"RANKL","Myostatin"
"hTNFtg",45295.55362,"RANKL","Myostatin"
"hTNFtg",3914.656681,"RANKL","Myostatin"
"hTNFtg",7301.651891,"RANKL","Myostatin"
"hTNFtg",6835.48505,"RANKL","Myostatin"
"hTNFtg",5387.35928,"RANKL","Myostatin"
"hTNFtg",8086.153706,"RANKL","Myostatin"
"hTNFtg",11182.08276,"RANKL","Myostatin"
"hTNFtg",21792.49366,"RANKL","Myostatin"
"hTNFtg",5563.350581,"RANKL","Myostatin"
"hTNFtg",2844.673896,"RANKL","Myostatin"
"hTNFtg",8893.700824,"RANKL","Myostatin"
"hTNFtg",5252.524047,"RANKL","Myostatin"
"hTNFtg",3485.793711,"RANKL","Myostatin"
"hTNFtg",3936.184427,"RANKL","Myostatin"
"hTNFtg",641.8243009,"RANKL","Myostatin"
"hTNFtg",10780.78878,"RANKL","Myostatin"
"hTNFtg",9863.821936,"RANKL","Myostatin"
"hTNFtg",2355.914405,"RANKL","Myostatin"
"hTNFtg",2024.758831,"RANKL","Myostatin"
"hTNFtg",6275.578008,"RANKL","Myostatin"
"hTNFtg",6619.322219,"RANKL","Myostatin"
"hTNFtg",1781.554527,"RANKL","Myostatin"
"hTNFtg",1699.134153,"RANKL","Myostatin"
"hTNFtg",7468.153236,"RANKL","Myostatin"
"hTNFtg",2897.169652,"RANKL","Myostatin"
"hTNFtg",3693.741865,"RANKL","Myostatin"
"hTNFtg",4634.957206,"RANKL","Myostatin"
"hTNFtg",3938.595986,"RANKL","Myostatin"
"hTNFtg",3676.583509,"RANKL","Myostatin"
"hTNFtg",1923.344311,"RANKL","Myostatin"
"hTNFtg",2998.979587,"RANKL","Myostatin"
"hTNFtg",2904.634561,"RANKL","Myostatin"
"hTNFtg",7079.740675,"RANKL","Myostatin"
"hTNFtg",8094.512101,"RANKL","Myostatin"
"hTNFtg",4732.229131,"RANKL","Myostatin"
"hTNFtg",6536.439299,"RANKL","Myostatin"
"hTNFtg",27412.25875,"RANKL","Myostatin"
"hTNFtg",1954.466272,"RANKL","Myostatin"
"hTNFtg",3718.56893,"RANKL","Myostatin"
"hTNFtg",8493.925308,"RANKL","Myostatin"
"hTNFtg",5689.362444,"RANKL","Myostatin"
"hTNFtg",7537.045782,"RANKL","Myostatin"
"hTNFtg",6654.06025,"RANKL","Myostatin"
"hTNFtg",5910.238948,"RANKL","Myostatin"
"hTNFtg",2932.050537,"RANKL","Myostatin"
"hTNFtg",1964.304291,"RANKL","Myostatin"
"hTNFtg",7088.038397,"RANKL","Myostatin"
"hTNFtg",2046.612683,"RANKL","Myostatin"
"hTNFtg",6587.350057,"RANKL","Myostatin"
"hTNFtg",4058.269132,"RANKL","Myostatin"
"hTNFtg",15736.54291,"RANKL","Myostatin"
"hTNFtg",4342.853923,"RANKL","Myostatin"
"hTNFtg",4101.639349,"RANKL","Myostatin"
"hTNFtg",7023.474036,"RANKL","Myostatin"
"hTNFtg",1499.133854,"RANKL","Myostatin"
"hTNFtg",2789.116714,"RANKL","Myostatin"
"hTNFtg",4702.57208,"RANKL","Myostatin"
"hTNFtg",1986.280323,"RANKL","Myostatin"
"hTNFtg",1541.327665,"RANKL","Myostatin"
"hTNFtg",4764.513565,"RANKL","Myostatin"
"hTNFtg",4825.043434,"RANKL","Myostatin"
"hTNFtg",9443.362913,"RANKL","Myostatin"
"hTNFtg",4812.263238,"RANKL","Myostatin"
"hTNFtg",6795.252343,"RANKL","Myostatin"
"hTNFtg",3162.679396,"RANKL","Myostatin"
"hTNFtg",5303.515737,"RANKL","Myostatin"
"hTNFtg",2446.149712,"RANKL","Myostatin"
"hTNFtg",7200.039672,"RANKL","Myostatin"
"hTNFtg",4424.080014,"RANKL","Myostatin"
"hTNFtg",2398.780018,"RANKL","Myostatin"
"hTNFtg",2639.45681,"RANKL","Myostatin"
"hTNFtg",2528.078646,"RANKL","Myostatin"
"hTNFtg",7828.028231,"RANKL","Myostatin"
"hTNFtg",2885.203318,"RANKL","Myostatin"
"hTNFtg",3477.160355,"RANKL","Myostatin"
"hTNFtg",4402.662051,"RANKL","Myostatin"
"hTNFtg",12034.31449,"RANKL","Myostatin"
"hTNFtg",12211.56286,"RANKL","Myostatin"
"hTNFtg",7703.203851,"RANKL","Myostatin"
"hTNFtg",4127.52914,"RANKL","Myostatin"
"hTNFtg",2288.665334,"RANKL","Myostatin"
"hTNFtg",8301.74849,"RANKL","Myostatin"
"hTNFtg",10216.15353,"RANKL","Myostatin"
"hTNFtg",12554.6754,"RANKL","Myostatin"
"hTNFtg",15917.05584,"RANKL","Myostatin"
"hTNFtg",6686.475656,"RANKL","Myostatin"
"hTNFtg",4624.262819,"RANKL","Myostatin"
"hTNFtg",10272.0252,"RANKL","Myostatin"
"hTNFtg",5087.272492,"RANKL","Myostatin"
"hTNFtg",2529.887122,"RANKL","Myostatin"
"hTNFtg",5615.02777,"RANKL","Myostatin"
"hTNFtg",5741.994786,"RANKL","Myostatin"
"hTNFtg",6514.108706,"RANKL","Myostatin"
"hTNFtg",6717.328549,"RANKL","Myostatin"
"hTNFtg",4204.054471,"RANKL","Myostatin"
"hTNFtg",4048.747345,"RANKL","Myostatin"
"hTNFtg",3205.001557,"RANKL","Myostatin"
"hTNFtg",3026.022928,"RANKL","Myostatin"
"hTNFtg",2547.480467,"RANKL","Myostatin"
"hTNFtg",9048.870237,"RANKL","Myostatin"
"hTNFtg",8239.676827,"RANKL","Myostatin"
"hTNFtg",2112.95107,"RANKL","Myostatin"
"hTNFtg",3007.846525,"RANKL","Myostatin"
"hTNFtg",15621.39804,"RANKL","Myostatin"
"hTNFtg",991.6476527,"RANKL","Myostatin"
"hTNFtg",3144.061709,"RANKL","Myostatin"
"hTNFtg",2559.239582,"RANKL","Myostatin"
"hTNFtg",4391.247332,"RANKL","Myostatin"
"hTNFtg",1377.195694,"RANKL","Myostatin"
"hTNFtg",2406.697882,"RANKL","Myostatin"
"hTNFtg",3116.13834,"RANKL","Myostatin"
"hTNFtg",13534.56303,"RANKL","Myostatin"
"hTNFtg",3611.232294,"RANKL","Myostatin"
"hTNFtg",3449.043409,"RANKL","Myostatin"
"hTNFtg",3243.216121,"RANKL","Myostatin"
"hTNFtg",6015.934403,"RANKL","Myostatin"
"hTNFtg",5965.040732,"RANKL","Myostatin"
"hTNFtg",3590.630979,"RANKL","Myostatin"
"hTNFtg",3033.062456,"RANKL","Myostatin"
"hTNFtg",9713.244591,"RANKL","Myostatin"
"hTNFtg",4543.442641,"RANKL","Myostatin"
"hTNFtg",3195.257049,"RANKL","Myostatin"
"hTNFtg",2407.271686,"RANKL","Myostatin"
"hTNFtg",1398.205079,"RANKL","Myostatin"
"hTNFtg",2177.570258,"RANKL","Myostatin"
"hTNFtg",1888.286906,"RANKL","Myostatin"
"hTNFtg",12719.74986,"RANKL","Myostatin"
"hTNFtg",17590.75353,"RANKL","Myostatin"
"hTNFtg",2440.332322,"RANKL","Myostatin"
"hTNFtg",2408.406568,"RANKL","Myostatin"
"hTNFtg",5210.125771,"RANKL","Myostatin"
"hTNFtg",9393.416495,"RANKL","Myostatin"
"hTNFtg",2214.273902,"RANKL","Myostatin"
"hTNFtg",5155.130644,"RANKL","Myostatin"
"hTNFtg",2461.878859,"RANKL","Myostatin"
"hTNFtg",7389.479232,"RANKL","Myostatin"
"hTNFtg",8810.857723,"RANKL","Myostatin"
"hTNFtg",3943.790189,"RANKL","Myostatin"
"hTNFtg",6102.643124,"RANKL","Myostatin"
"hTNFtg",6097.407939,"RANKL","Myostatin"
"hTNFtg",2499.168474,"RANKL","Myostatin"
"hTNFtg",3334.337727,"RANKL","Myostatin"
"hTNFtg",6713.078665,"RANKL","Myostatin"
"hTNFtg",3672.922294,"RANKL","Myostatin"
"hTNFtg",8247.9333,"RANKL","Myostatin"
"hTNFtg",9721.692307,"RANKL","Myostatin"
"hTNFtg",4383.320982,"RANKL","Myostatin"
"hTNFtg",6596.723133,"RANKL","Myostatin"
"hTNFtg",2376.25559,"RANKL","Myostatin"
"hTNFtg",9411.930605,"RANKL","Myostatin"
"hTNFtg",3373.397903,"RANKL","Myostatin"
"hTNFtg",6661.597097,"RANKL","Myostatin"
"hTNFtg",2741.683707,"RANKL","Myostatin"
"hTNFtg",3230.007831,"RANKL","Myostatin"
"hTNFtg",10080.24115,"RANKL","Myostatin"
"hTNFtg",4779.630392,"RANKL","Myostatin"
"hTNFtg",4829.566578,"RANKL","Myostatin"
"hTNFtg",6395.311498,"RANKL","Myostatin"
"hTNFtg",3650.949594,"RANKL","Myostatin"
"hTNFtg",2088.48236,"RANKL","Myostatin"
"hTNFtg",2270.975881,"RANKL","Myostatin"
"hTNFtg",3012.988163,"RANKL","Myostatin"
"hTNFtg",12238.61309,"RANKL","Myostatin"
"hTNFtg",24733.85507,"RANKL","Myostatin"
"hTNFtg",16038.81254,"RANKL","Myostatin"
"hTNFtg",10956.15891,"RANKL","Myostatin"
"hTNFtg",13241.32704,"RANKL","Myostatin"
"hTNFtg",2036.733657,"RANKL","Myostatin"
"hTNFtg",4476.558849,"RANKL","Myostatin"
"hTNFtg",8175.62539,"RANKL","Myostatin"
"hTNFtg",18817.14064,"RANKL","Myostatin"
"hTNFtg",4951.580928,"RANKL","Myostatin"
"hTNFtg",2491.967684,"RANKL","Myostatin"
"hTNFtg",2115.428918,"RANKL","Myostatin"
"hTNFtg",9937.220236,"RANKL","Myostatin"
"hTNFtg",6574.088526,"RANKL","Myostatin"
"hTNFtg",4823.633002,"RANKL","Myostatin"
"hTNFtg",6969.503459,"RANKL","Myostatin"
"hTNFtg",5783.710232,"RANKL","Myostatin"
"hTNFtg",2253.058525,"RANKL","Myostatin"
"hTNFtg",20252.33271,"RANKL","Myostatin"
"hTNFtg",7635.937717,"RANKL","Myostatin"
"hTNFtg",2096.932874,"RANKL","Myostatin"
"hTNFtg",2185.720987,"RANKL","Myostatin"
"hTNFtg",2946.432797,"RANKL","Myostatin"
"hTNFtg",292697.2956,"RANKL","Myostatin"
"hTNFtg",10632.41753,"RANKL","Myostatin"
"hTNFtg",9749.305428,"RANKL","Myostatin"
"hTNFtg",41673.4226,"RANKL","Myostatin"
"hTNFtg",10319.57322,"RANKL","Myostatin"
"hTNFtg",6805.064048,"RANKL","Myostatin"
"hTNFtg",11162.84205,"RANKL","Myostatin"
"hTNFtg",3620.75766,"RANKL","Myostatin"
"hTNFtg",97222.57022,"RANKL","Myostatin"
"hTNFtg",7874.32595,"RANKL","Myostatin"
"hTNFtg",3614.341046,"RANKL","Myostatin"
"hTNFtg",16464.83177,"RANKL","Myostatin"
"hTNFtg",5630.728472,"RANKL","Myostatin"
"hTNFtg",5086.10128,"RANKL","Myostatin"
"hTNFtg",5103.080785,"RANKL","Myostatin"
"hTNFtg",1585.484507,"RANKL","Myostatin"
"hTNFtg",3129.040629,"RANKL","Myostatin"
"hTNFtg",3681.389322,"RANKL","Myostatin"
"hTNFtg",1180.075048,"RANKL","Myostatin"
"hTNFtg",1302.870121,"RANKL","Myostatin"
"hTNFtg",1258.895989,"RANKL","Myostatin"
"hTNFtg",2740.201729,"RANKL","Myostatin"
"hTNFtg",2987.300158,"RANKL","Myostatin"
"hTNFtg",2156.218407,"RANKL","Myostatin"
"hTNFtg",1634.314687,"RANKL","Myostatin"
"hTNFtg",2628.993898,"RANKL","Myostatin"
"hTNFtg",2627.086174,"RANKL","Myostatin"
"hTNFtg",1464.499446,"RANKL","Myostatin"
"hTNFtg",2920.206967,"RANKL","Myostatin"
"hTNFtg",3782.843301,"RANKL","Myostatin"
"hTNFtg",2539.564555,"RANKL","Myostatin"
"hTNFtg",4020.871603,"RANKL","Myostatin"
"hTNFtg",1201.983131,"RANKL","Myostatin"
"hTNFtg",3588.324475,"RANKL","Myostatin"
"hTNFtg",1348.458984,"RANKL","Myostatin"
"hTNFtg",1057.366035,"RANKL","Myostatin"
"hTNFtg",1110.167668,"RANKL","Myostatin"
"hTNFtg",1431.780448,"RANKL","Myostatin"
"hTNFtg",1281.657233,"RANKL","Myostatin"
"hTNFtg",3004.189903,"RANKL","Myostatin"
"hTNFtg",1623.498836,"RANKL","Myostatin"
"hTNFtg",971.4970112,"RANKL","Myostatin"
"hTNFtg",1360.677641,"RANKL","Myostatin"
"hTNFtg",2671.229027,"RANKL","Myostatin"
"hTNFtg",1387.300561,"RANKL","Myostatin"
"hTNFtg",1729.688502,"RANKL","Myostatin"
"hTNFtg",1643.529319,"RANKL","Myostatin"
"hTNFtg",2216.626311,"RANKL","Myostatin"
"hTNFtg",2529.436195,"RANKL","Myostatin"
"hTNFtg",1876.984167,"RANKL","Myostatin"
"hTNFtg",4081.753234,"RANKL","Myostatin"
"hTNFtg",5392.665807,"RANKL","Myostatin"
"hTNFtg",2345.871572,"RANKL","Myostatin"
"hTNFtg",2915.754624,"RANKL","Myostatin"
"hTNFtg",1772.772458,"RANKL","Myostatin"
"hTNFtg",2595.661494,"RANKL","Myostatin"
"hTNFtg",6357.933118,"RANKL","Myostatin"
"hTNFtg",5414.290955,"RANKL","Myostatin"
"hTNFtg",2357.855444,"RANKL","Myostatin"
"hTNFtg",3527.088277,"RANKL","Myostatin"
"hTNFtg",1558.140144,"RANKL","Myostatin"
"hTNFtg",2751.582789,"RANKL","Myostatin"
"hTNFtg",1839.498502,"RANKL","Myostatin"
"hTNFtg",3257.342405,"RANKL","Myostatin"
"hTNFtg",2047.343423,"RANKL","Myostatin"
"hTNFtg",1216.173555,"RANKL","Myostatin"
"hTNFtg",4622.458654,"RANKL","Myostatin"
"hTNFtg",3205.900221,"RANKL","Myostatin"
"hTNFtg",3772.396044,"RANKL","Myostatin"
"hTNFtg",9034.463984,"RANKL","Myostatin"
"hTNFtg",6539.802237,"RANKL","Myostatin"
"hTNFtg",1765.566989,"RANKL","Myostatin"
"hTNFtg",4577.17247,"RANKL","Myostatin"
"hTNFtg",2067.398061,"RANKL","Myostatin"
"hTNFtg",1852.998777,"RANKL","Myostatin"
"hTNFtg",3448.231807,"RANKL","Myostatin"
"hTNFtg",2641.840957,"RANKL","Myostatin"
"hTNFtg",1889.561473,"RANKL","Myostatin"
"hTNFtg",27610.22925,"RANKL","Myostatin"
"hTNFtg",4214.068132,"RANKL","Myostatin"
"hTNFtg",1979.845725,"RANKL","Myostatin"
"hTNFtg",2590.793713,"RANKL","Myostatin"
"hTNFtg",2833.522257,"RANKL","Myostatin"
"hTNFtg",1924.016154,"RANKL","Myostatin"
"hTNFtg",2021.61347,"RANKL","Myostatin"
"hTNFtg",2386.426148,"RANKL","Myostatin"
"hTNFtg",2220.692175,"RANKL","Myostatin"
"hTNFtg",2196.906017,"RANKL","Myostatin"
"hTNFtg",25408.04131,"RANKL","Myostatin"
"hTNFtg",3146.643305,"RANKL","Myostatin"
"hTNFtg",3659.376847,"RANKL","Myostatin"
"hTNFtg",2521.436897,"RANKL","Myostatin"
"hTNFtg",4289.559767,"RANKL","Myostatin"
"hTNFtg",2112.410908,"RANKL","Myostatin"
"hTNFtg",2438.721247,"RANKL","Myostatin"
"hTNFtg",3020.656254,"RANKL","Myostatin"
"hTNFtg",5256.465827,"RANKL","Myostatin"
"hTNFtg",2359.26695,"RANKL","Myostatin"
"hTNFtg",4081.941693,"RANKL","Myostatin"
"hTNFtg",4457.786136,"RANKL","Myostatin"
"hTNFtg",3453.921017,"RANKL","Myostatin"
"hTNFtg",5651.244424,"RANKL","Myostatin"
"hTNFtg",2190.548755,"RANKL","Myostatin"
"hTNFtg",4700.980889,"RANKL","Myostatin"
"hTNFtg",3694.741216,"RANKL","Myostatin"
"hTNFtg",2779.118866,"RANKL","Myostatin"
"hTNFtg",2911.13994,"RANKL","Myostatin"
"hTNFtg",2138.972879,"RANKL","Myostatin"
"hTNFtg",4511.176598,"RANKL","Myostatin"
"hTNFtg",15947.33107,"RANKL","Myostatin"
"hTNFtg",2414.108989,"RANKL","Myostatin"
"hTNFtg",5770.092997,"RANKL","Myostatin"
"hTNFtg",2895.933067,"RANKL","Myostatin"
"hTNFtg",11986.09095,"RANKL","Myostatin"
"hTNFtg",3084.177953,"RANKL","Myostatin"
"hTNFtg",1472.165942,"RANKL","Myostatin"
"hTNFtg",2572.719298,"RANKL","Myostatin"
"hTNFtg",8539.279625,"RANKL","Myostatin"
"hTNFtg",5186.724951,"RANKL","Myostatin"
"hTNFtg",6367.348227,"RANKL","Myostatin"
"hTNFtg",8320.636452,"RANKL","Myostatin"
"hTNFtg",2610.867994,"RANKL","Myostatin"
"hTNFtg",4224.687323,"RANKL","Myostatin"
"hTNFtg",2490.582899,"RANKL","Myostatin"
"hTNFtg",2083.071855,"RANKL","Myostatin"
"hTNFtg",2598.030046,"RANKL","Myostatin"
"hTNFtg",19575.64152,"RANKL","Myostatin"
"hTNFtg",3191.922613,"RANKL","Myostatin"
"hTNFtg",843.344284,"RANKL","Myostatin"
"hTNFtg",3960.6863,"RANKL","Myostatin"
"hTNFtg",2033.877167,"RANKL","Myostatin"
"hTNFtg",2060.21689,"RANKL","Myostatin"
"hTNFtg",4178.996216,"RANKL","Myostatin"
"hTNFtg",5941.493322,"RANKL","Myostatin"
"hTNFtg",2845.378833,"RANKL","Myostatin"
"hTNFtg",4478.143768,"RANKL","Myostatin"
"hTNFtg",4359.793584,"RANKL","Myostatin"
"hTNFtg",1312.406751,"RANKL","Myostatin"
"hTNFtg",1836.432628,"RANKL","Myostatin"
"hTNFtg",1711.488597,"RANKL","Myostatin"
"hTNFtg",2377.735879,"RANKL","Myostatin"
"hTNFtg",4761.793055,"RANKL","Myostatin"
"hTNFtg",5009.409059,"RANKL","Myostatin"
"hTNFtg",2931.310023,"RANKL","Myostatin"
"hTNFtg",3821.682084,"RANKL","Myostatin"
"hTNFtg",2659.712598,"RANKL","Myostatin"
"hTNFtg",6384.98178,"RANKL","Myostatin"
"hTNFtg",5140.76842,"RANKL","Myostatin"
"hTNFtg",2062.988289,"RANKL","Myostatin"
"hTNFtg",2303.089209,"RANKL","Myostatin"
"hTNFtg",2074.068358,"RANKL","Myostatin"
"hTNFtg",35814.35634,"RANKL","Myostatin"
"hTNFtg",20911.29892,"RANKL","Myostatin"
"hTNFtg",12479.81866,"RANKL","Myostatin"
"hTNFtg",5660.065937,"RANKL","Myostatin"
"hTNFtg",6210.294898,"RANKL","Myostatin"
"hTNFtg",3440.875012,"RANKL","Myostatin"
"hTNFtg",4966.813558,"RANKL","Myostatin"
"hTNFtg",6336.407351,"RANKL","Myostatin"
"hTNFtg",7914.698926,"RANKL","Myostatin"
"hTNFtg",3393.191961,"RANKL","Myostatin"
"hTNFtg",16770.59097,"RANKL","Myostatin"
"hTNFtg",12385.90334,"RANKL","Myostatin"
"hTNFtg",2201.105562,"RANKL","Myostatin"
"hTNFtg",1705.453188,"RANKL","Myostatin"
"hTNFtg",15228.38772,"RANKL","Myostatin"
"hTNFtg",3440.752747,"RANKL","Myostatin"
"hTNFtg",2976.299026,"RANKL","Myostatin"
"hTNFtg",2472.560717,"RANKL","Myostatin"
"hTNFtg",5435.935645,"RANKL","Myostatin"
"hTNFtg",3502.617962,"RANKL","Myostatin"
"hTNFtg",4483.88073,"RANKL","Myostatin"
"hTNFtg",2529.634454,"RANKL","Myostatin"
"hTNFtg",1316.756829,"RANKL","Myostatin"
"hTNFtg",2100.221858,"RANKL","Myostatin"
"hTNFtg",1559.63324,"RANKL","Myostatin"
"hTNFtg",976.4290056,"RANKL","Myostatin"
"hTNFtg",1313.379921,"RANKL","Myostatin"
"hTNFtg",1246.016048,"RANKL","Myostatin"
"hTNFtg",1138.430909,"RANKL","Myostatin"
"hTNFtg",1184.132174,"RANKL","Myostatin"
"hTNFtg",1186.148825,"RANKL","Myostatin"
"hTNFtg",1548.846485,"RANKL","Myostatin"
"hTNFtg",2449.304116,"RANKL","Myostatin"
"hTNFtg",1731.560994,"RANKL","Myostatin"
"hTNFtg",3444.571019,"RANKL","Myostatin"
"hTNFtg",6265.777834,"RANKL","Myostatin"
"hTNFtg",2672.210197,"RANKL","Myostatin"
"hTNFtg",2164.239738,"RANKL","Myostatin"
"hTNFtg",4869.594719,"RANKL","Myostatin"
"hTNFtg",3274.545276,"RANKL","Myostatin"
"hTNFtg",1459.836388,"RANKL","Myostatin"
"hTNFtg",1295.458616,"RANKL","Myostatin"
"hTNFtg",3433.662212,"RANKL","Myostatin"
"hTNFtg",3829.735631,"RANKL","Myostatin"
"hTNFtg",3820.134141,"RANKL","Myostatin"
"hTNFtg",4809.779457,"RANKL","Myostatin"
"hTNFtg",6249.415443,"RANKL","Myostatin"
"hTNFtg",17088.09204,"RANKL","Myostatin"
"hTNFtg",4400.273635,"RANKL","Myostatin"
"hTNFtg",2418.08837,"RANKL","Myostatin"
"hTNFtg",2746.146993,"RANKL","Myostatin"
"hTNFtg",1000.812149,"RANKL","Myostatin"
"hTNFtg",5895.092073,"RANKL","Myostatin"
"hTNFtg",9893.205773,"RANKL","Myostatin"
"hTNFtg",4701.529616,"RANKL","Myostatin"
"hTNFtg",2773.355287,"RANKL","Myostatin"
"hTNFtg",2657.726062,"RANKL","Myostatin"
"hTNFtg",1614.038216,"RANKL","Myostatin"
"hTNFtg",2713.182879,"RANKL","Myostatin"
"hTNFtg",4014.439057,"RANKL","Myostatin"
"hTNFtg",15775.40216,"RANKL","Myostatin"
"hTNFtg",9640.075253,"RANKL","Myostatin"
"hTNFtg",1783.924679,"RANKL","Myostatin"
"hTNFtg",1936.470811,"RANKL","Myostatin"
"hTNFtg",1527.346505,"RANKL","Myostatin"
"hTNFtg",7653.404934,"RANKL","Myostatin"
"hTNFtg",9682.752214,"RANKL","Myostatin"
"hTNFtg",6978.593517,"RANKL","Myostatin"
"Mstn+/-",695.6682286,"TNFa","None"
"Mstn+/-",733.5036947,"TNFa","None"
"Mstn+/-",360.7814773,"TNFa","None"
"Mstn+/-",246.2546326,"TNFa","None"
"Mstn+/-",445.623497,"TNFa","None"
"Mstn+/-",156.4827989,"TNFa","None"
"Mstn+/-",255.2362604,"TNFa","None"
"Mstn+/-",366.3498835,"TNFa","None"
"Mstn+/-",364.2082658,"TNFa","None"
"Mstn+/-",731.1400483,"TNFa","None"
"Mstn+/-",2034.010957,"TNFa","None"
"Mstn+/-",427.7508964,"TNFa","None"
"Mstn+/-",1353.145404,"TNFa","None"
"Mstn+/-",717.2417496,"TNFa","None"
"Mstn+/-",595.5905521,"TNFa","None"
"Mstn+/-",543.6282082,"TNFa","None"
"Mstn+/-",1417.233,"TNFa","None"
"Mstn+/-",651.532691,"TNFa","None"
"Mstn+/-",1664.601049,"TNFa","None"
"Mstn+/-",761.8108473,"TNFa","None"
"Mstn+/-",1258.61927,"TNFa","None"
"Mstn+/-",516.2833441,"TNFa","None"
"Mstn+/-",470.9312694,"TNFa","None"
"Mstn+/-",480.5984939,"TNFa","None"
"Mstn+/-",461.1227835,"TNFa","None"
"Mstn+/-",469.6360127,"TNFa","None"
"Mstn+/-",431.1550322,"TNFa","None"
"Mstn+/-",915.1671249,"TNFa","None"
"Mstn+/-",1888.09631,"TNFa","None"
"Mstn+/-",1890.134323,"TNFa","None"
"Mstn+/-",1437.456074,"TNFa","None"
"Mstn+/-",940.5721907,"TNFa","None"
"Mstn+/-",533.7421229,"TNFa","None"
"Mstn+/-",554.6665469,"TNFa","None"
"Mstn+/-",494.4694164,"TNFa","None"
"Mstn+/-",411.4434181,"TNFa","None"
"Mstn+/-",654.5970826,"TNFa","None"
"Mstn+/-",389.8409643,"TNFa","None"
"Mstn+/-",745.1208631,"TNFa","None"
"Mstn+/-",577.425223,"TNFa","None"
"Mstn+/-",1832.940077,"TNFa","None"
"Mstn+/-",1003.910378,"TNFa","None"
"Mstn+/-",1086.454303,"TNFa","None"
"Mstn+/-",510.3934705,"TNFa","None"
"Mstn+/-",417.9676749,"TNFa","None"
"Mstn+/-",968.7990265,"TNFa","None"
"Mstn+/-",1123.735759,"TNFa","None"
"Mstn+/-",474.2374323,"TNFa","None"
"Mstn+/-",1148.545013,"TNFa","None"
"Mstn+/-",544.0572328,"TNFa","None"
"Mstn+/-",773.4442142,"TNFa","None"
"Mstn+/-",661.2404275,"TNFa","None"
"Mstn+/-",1651.83109,"TNFa","None"
"Mstn+/-",921.3477477,"TNFa","None"
"Mstn+/-",1087.496079,"TNFa","None"
"Mstn+/-",706.2216502,"TNFa","None"
"Mstn+/-",308.4754049,"TNFa","None"
"Mstn+/-",994.7286038,"TNFa","None"
"Mstn+/-",1120.794931,"TNFa","None"
"Mstn+/-",1301.185439,"TNFa","None"
"Mstn+/-",2196.093308,"TNFa","None"
"Mstn+/-",1087.946522,"TNFa","None"
"Mstn+/-",916.271926,"TNFa","None"
"Mstn+/-",2442.793486,"TNFa","None"
"Mstn+/-",1139.543924,"TNFa","None"
"Mstn+/-",1291.499747,"TNFa","None"
"Mstn+/-",1095.114739,"RANKL","None"
"Mstn+/-",2239.13399,"RANKL","None"
"Mstn+/-",1735.70449,"RANKL","None"
"Mstn+/-",6156.681092,"RANKL","None"
"Mstn+/-",2616.780047,"RANKL","None"
"Mstn+/-",1653.304816,"RANKL","None"
"Mstn+/-",3529.05247,"RANKL","None"
"Mstn+/-",991.1417655,"RANKL","None"
"Mstn+/-",4932.760253,"RANKL","None"
"Mstn+/-",1318.448247,"RANKL","None"
"Mstn+/-",1078.947367,"RANKL","None"
"Mstn+/-",1650.450215,"RANKL","None"
